Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,1968.099976,1975.000000,1945.050049,1959.650024,1847.316650,3328552
2019-04-02,1966.099976,2001.000000,1955.000000,1995.949951,1881.535522,3655232
2019-04-03,2004.000000,2032.449951,1997.150024,2013.099976,1897.702637,4345772
2019-04-04,2008.000000,2058.800049,2006.300049,2042.050049,1924.993286,4463212
2019-04-05,2045.000000,2065.000000,2035.000000,2059.199951,1941.160156,2576789
2019-04-08,2068.000000,2072.500000,2029.250000,2054.899902,1937.106445,2057768
2019-04-09,2062.500000,2073.000000,2039.150024,2069.149902,1950.539673,2381281
2019-04-10,2067.500000,2068.000000,2025.099976,2029.250000,1912.926880,3036356
2019-04-11,2028.000000,2048.000000,2017.500000,2022.800049,1906.846802,2521729
2019-04-12,2024.000000,2029.900024,2008.099976,2024.949951,1908.873535,2121821
2019-04-15,2034.900024,2034.900024,2010.000000,2014.250000,1898.786743,1333222
2019-04-16,2019.699951,2034.300049,2016.099976,2026.699951,1910.522949,2000314
2019-04-18,2040.000000,2047.900024,1998.150024,2003.750000,1888.888550,3888701
2019-04-22,2005.000000,2010.000000,1948.000000,1953.900024,1841.896240,2002662
2019-04-23,1958.000000,1966.250000,1929.599976,1934.699951,1823.796753,2848980
2019-04-24,1943.900024,1985.000000,1933.250000,1980.400024,1866.877075,2758373
2019-04-25,1987.550049,1998.800049,1946.550049,1955.150024,1843.074463,4162465
2019-04-26,1959.300049,1982.150024,1941.599976,1977.400024,1864.049072,2094836
2019-04-30,1977.400024,1999.849976,1954.199951,1995.050049,1880.687500,3675345
2019-05-02,1995.000000,2027.900024,1989.250000,2017.400024,1901.756104,2380823
2019-05-03,2017.500000,2037.599976,2000.000000,2006.400024,1891.386841,1451357
2019-05-06,1987.250000,1993.949951,1957.000000,1965.449951,1852.784058,2216418
2019-05-07,1974.800049,2009.150024,1959.199951,1966.300049,1853.585327,2683956
2019-05-08,1964.500000,1964.500000,1925.050049,1930.750000,1820.073486,3626183
2019-05-09,1926.000000,1931.599976,1901.300049,1914.599976,1804.848999,1932792
2019-05-10,1915.250000,1956.000000,1910.750000,1931.699951,1820.968750,1628923
2019-05-13,1926.099976,1984.400024,1917.849976,1952.900024,1840.953735,4509527
2019-05-14,1961.000000,1989.800049,1924.250000,1965.199951,1852.548462,4304854
2019-05-15,1975.000000,1979.949951,1937.500000,1944.949951,1833.459106,2371807
2019-05-16,1954.000000,1954.000000,1923.300049,1942.099976,1830.772583,2527762
2019-05-17,1941.000000,1997.949951,1938.550049,1993.650024,1879.367432,2328374
2019-05-20,2030.500000,2135.500000,2030.000000,2122.500000,2000.831421,6214064
2019-05-21,2141.199951,2178.899902,2104.100098,2114.500000,1993.290405,5575430
2019-05-22,2124.000000,2155.199951,2119.000000,2138.800049,2016.197021,3076404
2019-05-23,2174.000000,2210.000000,2103.300049,2114.399902,1993.195801,7619751
2019-05-24,2125.000000,2151.899902,2095.000000,2123.399902,2001.679688,3307188
2019-05-27,2129.949951,2187.500000,2116.199951,2165.300049,2041.178223,3886480
2019-05-28,2167.000000,2169.750000,2114.000000,2147.850098,2024.728271,7177003
2019-05-29,2150.100098,2170.000000,2135.000000,2147.449951,2024.351074,3085215
2019-05-30,2141.399902,2189.449951,2130.000000,2184.399902,2059.183105,3766742
2019-05-31,2190.000000,2197.000000,2140.050049,2182.649902,2057.533447,5769576
2019-06-03,2200.000000,2235.000000,2192.699951,2230.449951,2102.593262,3673925
2019-06-04,2220.000000,2233.899902,2209.000000,2223.949951,2096.465820,2430870
2019-06-06,2230.000000,2231.000000,2171.649902,2183.449951,2058.287598,3888312
2019-06-07,2190.000000,2217.750000,2168.399902,2210.850098,2084.116943,1951213
2019-06-10,2215.250000,2224.800049,2175.449951,2194.050049,2068.280029,2484187
2019-06-11,2202.250000,2204.000000,2181.000000,2189.850098,2064.321045,2393325
2019-06-12,2187.500000,2188.100098,2162.000000,2181.949951,2056.873291,2223012
2019-06-13,2180.000000,2200.800049,2161.350098,2197.500000,2071.532471,2691171
2019-06-14,2204.500000,2207.550049,2177.149902,2185.850098,2060.550293,2162503
2019-06-17,2193.000000,2193.000000,2164.000000,2173.000000,2048.436523,2058409
2019-06-18,2178.899902,2194.600098,2134.649902,2153.000000,2029.583130,3405935
2019-06-19,2160.050049,2186.399902,2158.550049,2175.399902,2050.699219,2146689
2019-06-20,2174.100098,2207.699951,2165.649902,2199.250000,2073.181885,2933451
2019-06-21,2200.800049,2201.199951,2135.899902,2140.800049,2018.082397,7764514
2019-06-24,2136.100098,2159.000000,2133.500000,2148.899902,2025.718262,2038683
2019-06-25,2147.899902,2176.800049,2138.100098,2172.800049,2048.248047,1889368
2019-06-26,2165.000000,2180.600098,2153.699951,2168.100098,2043.817627,2131272
2019-06-27,2166.500000,2202.550049,2166.050049,2195.449951,2069.599854,3972522
2019-06-28,2196.000000,2205.000000,2177.649902,2192.100098,2066.441650,2859385
2019-07-01,2197.000000,2252.949951,2192.300049,2245.899902,2117.157959,2090173
2019-07-02,2256.800049,2285.000000,2240.000000,2281.250000,2150.481689,2729953
2019-07-03,2280.000000,2287.000000,2257.199951,2277.199951,2146.663574,2146370
2019-07-04,2277.000000,2286.300049,2265.100098,2280.250000,2149.538818,1597337
2019-07-05,2281.250000,2300.699951,2266.600098,2278.899902,2148.266113,1901409
2019-07-08,2269.899902,2275.550049,2243.300049,2259.949951,2130.402832,2638029
2019-07-09,2248.850098,2248.850098,2197.250000,2232.800049,2104.808838,2899589
2019-07-10,2232.000000,2253.399902,2220.000000,2227.750000,2100.048340,1544391
2019-07-11,2240.000000,2269.300049,2231.100098,2261.899902,2132.240479,1397362
2019-07-12,2270.000000,2282.000000,2250.750000,2257.800049,2128.375732,2647206
2019-07-15,2255.899902,2271.000000,2236.399902,2265.350098,2135.492676,1570180
2019-07-16,2270.000000,2284.800049,2256.949951,2277.550049,2146.993652,2002416
2019-07-17,2277.000000,2289.449951,2277.000000,2286.699951,2155.618896,1692841
2019-07-18,2287.949951,2357.850098,2285.550049,2345.149902,2210.718262,4047413
2019-07-19,2332.000000,2339.000000,2292.800049,2303.550049,2187.829102,3581265
2019-07-22,2287.000000,2298.000000,2180.199951,2186.899902,2092.939209,3007548
2019-07-23,2181.399902,2189.750000,2126.050049,2138.500000,2046.618652,4659229
2019-07-24,2140.000000,2188.850098,2140.000000,2184.250000,2090.403076,3133303
2019-07-25,2184.100098,2215.199951,2161.300049,2195.350098,2101.026367,3194769
2019-07-26,2193.750000,2197.800049,2159.399902,2165.750000,2072.697754,1920114
2019-07-29,2162.800049,2174.949951,2110.000000,2149.000000,2056.667725,1897861
2019-07-30,2150.000000,2158.300049,2113.350098,2127.250000,2035.852173,3091291
2019-07-31,2110.250000,2131.949951,2107.699951,2121.800049,2030.636475,3563574
2019-08-01,2115.199951,2115.899902,2063.800049,2086.800049,1997.139893,3634666
2019-08-02,2075.250000,2148.649902,2039.349976,2124.800049,2033.507446,5907182
2019-08-05,2115.000000,2159.449951,2107.750000,2152.350098,2059.873779,6285106
2019-08-06,2146.050049,2217.649902,2136.550049,2189.899902,2095.810303,5044712
2019-08-07,2189.800049,2198.949951,2161.699951,2175.199951,2081.741943,3206138
2019-08-08,2183.899902,2187.699951,2152.000000,2182.300049,2088.536865,3525820
2019-08-09,2192.699951,2240.000000,2178.750000,2211.649902,2116.625732,4238315
2019-08-13,2196.100098,2209.649902,2092.449951,2100.100098,2009.868774,3358448
2019-08-14,2129.000000,2146.000000,2105.250000,2117.699951,2026.712402,2683820
2019-08-16,2160.000000,2162.000000,2092.500000,2100.000000,2009.772705,7231763
2019-08-19,2114.449951,2135.000000,2098.100098,2114.050049,2023.219238,2233119
2019-08-20,2112.350098,2114.899902,2075.000000,2090.100098,2000.298340,2966933
2019-08-21,2096.000000,2099.949951,2062.949951,2066.899902,1978.094971,2095800
2019-08-22,2066.000000,2073.500000,2007.949951,2014.099976,1927.563599,2424936
2019-08-23,1999.000000,2058.050049,1973.000000,2043.750000,1955.939575,3421089
2019-08-26,2088.000000,2152.949951,2060.000000,2148.350098,2056.045410,5267345
2019-08-27,2158.000000,2186.750000,2144.699951,2174.300049,2080.880615,7685979
2019-08-28,2174.000000,2193.600098,2155.750000,2187.149902,2093.178467,3291574
2019-08-29,2176.000000,2179.000000,2120.399902,2128.449951,2037.000366,5158203
2019-08-30,2137.699951,2171.250000,2118.000000,2166.449951,2073.367676,5191150
2019-09-03,2141.000000,2144.699951,2083.000000,2089.899902,2000.106812,4009112
2019-09-04,2091.649902,2113.100098,2072.699951,2100.100098,2009.868774,3621927
2019-09-05,2100.000000,2100.000000,2040.000000,2044.150024,1956.322510,3847628
2019-09-06,2056.449951,2056.449951,2023.000000,2041.449951,1953.738403,4227171
2019-09-09,2044.449951,2069.949951,2029.000000,2064.250000,1975.558960,2738878
2019-09-11,2072.000000,2086.550049,2053.100098,2071.850098,1982.832397,4003713
2019-09-12,2085.449951,2113.850098,2076.850098,2082.750000,1993.264160,3303127
2019-09-13,2079.000000,2092.050049,2063.699951,2083.850098,1994.316895,3133152
2019-09-16,2080.000000,2083.000000,2038.000000,2046.750000,1958.810791,3750174
2019-09-17,2041.900024,2045.500000,1976.199951,1996.250000,1910.480469,5897097
2019-09-18,2010.000000,2012.400024,1982.400024,1988.300049,1902.872070,4245697
2019-09-19,1988.300049,2002.300049,1964.099976,1974.599976,1889.760742,4138284
2019-09-20,1983.900024,2065.000000,1960.000000,2049.300049,1961.251221,18203636
2019-09-23,2085.000000,2194.800049,2080.000000,2162.000000,2069.109131,9653408
2019-09-24,2159.899902,2185.000000,2114.250000,2130.000000,2038.483887,4763968
2019-09-25,2127.050049,2127.050049,2050.250000,2069.949951,1981.013916,6966228
2019-09-26,2070.100098,2088.000000,2053.800049,2063.199951,1974.553955,7669665
2019-09-27,2061.250000,2096.699951,2025.599976,2035.900024,1948.426880,4896678
2019-09-30,2035.900024,2038.500000,1970.050049,1977.050049,1892.105469,7117561
2019-10-01,1988.000000,2028.949951,1962.949951,1995.650024,1909.906250,9472004
2019-10-03,1990.000000,1999.000000,1951.250000,1974.550049,1889.712891,4882403
2019-10-04,1992.000000,2016.900024,1972.599976,1978.300049,1893.301758,7413858
2019-10-07,1988.500000,1996.800049,1963.050049,1969.300049,1884.688354,2730663
2019-10-09,1974.849976,2005.000000,1964.349976,2002.000000,1915.983521,5119327
2019-10-10,2000.000000,2000.000000,1971.000000,1987.949951,1902.537109,2627395
2019-10-11,1997.949951,2025.500000,1980.250000,2010.150024,1923.783203,2882644
2019-10-14,2017.000000,2031.849976,2000.000000,2014.750000,1928.185669,2903479
2019-10-15,2019.000000,2030.400024,2009.199951,2013.300049,1926.797852,2109065
2019-10-16,2020.000000,2056.000000,2015.000000,2048.699951,1960.676880,3766098
2019-10-17,2056.949951,2095.000000,2050.100098,2089.750000,1999.963257,4562240
2019-10-18,2089.000000,2102.000000,2065.100098,2094.449951,2004.461304,2760381
2019-10-22,2115.000000,2140.500000,2096.000000,2114.899902,2024.032593,3460577
2019-10-23,2116.000000,2148.000000,2104.699951,2142.949951,2050.877441,2487332
2019-10-24,2150.000000,2174.199951,2141.350098,2144.949951,2052.791504,4061508
2019-10-25,2149.000000,2153.449951,2085.250000,2101.550049,2011.256470,3099190
2019-10-27,2114.949951,2120.000000,2096.800049,2105.350098,2014.893311,280874
2019-10-29,2095.000000,2123.550049,2079.050049,2113.050049,2022.262329,2732339
2019-10-30,2134.949951,2134.949951,2102.600098,2107.449951,2016.902954,2347585
2019-10-31,2115.000000,2146.800049,2103.649902,2131.899902,2040.302124,3273126
2019-11-01,2135.899902,2167.250000,2120.100098,2128.600098,2037.144287,3431044
2019-11-04,2140.899902,2195.000000,2121.100098,2181.300049,2087.579834,6580464
2019-11-05,2207.100098,2209.800049,2164.699951,2181.300049,2087.579834,5525743
2019-11-06,2188.000000,2228.000000,2162.000000,2220.600098,2125.191162,4225289
2019-11-07,2247.399902,2264.800049,2236.199951,2251.000000,2154.285156,5582130
2019-11-08,2242.949951,2252.500000,2211.000000,2233.199951,2137.249756,3315622
2019-11-11,2228.000000,2239.800049,2216.000000,2234.550049,2138.541992,1834680
2019-11-13,2227.949951,2231.949951,2195.449951,2207.449951,2112.606445,2791867
2019-11-14,2207.899902,2232.850098,2190.199951,2226.800049,2131.124756,1953996
2019-11-15,2220.100098,2238.750000,2208.000000,2224.050049,2128.493164,3346325
2019-11-18,2222.500000,2240.850098,2210.000000,2236.300049,2140.216797,2249585
2019-11-19,2235.600098,2238.750000,2202.199951,2212.100098,2117.056396,2916866
2019-11-20,2215.000000,2221.000000,2193.750000,2200.949951,2106.385742,1772677
2019-11-21,2202.000000,2216.000000,2186.199951,2210.350098,2115.381836,2679074
2019-11-22,2203.000000,2240.000000,2199.300049,2237.300049,2141.173584,2186207
2019-11-25,2244.750000,2297.000000,2227.399902,2294.550049,2195.963867,4535037
2019-11-26,2300.000000,2320.000000,2280.949951,2304.649902,2205.629639,8808006
2019-11-27,2316.000000,2352.000000,2308.399902,2336.300049,2235.920166,5748946
2019-11-28,2339.000000,2346.000000,2295.000000,2309.750000,2210.510742,3668406
2019-11-29,2309.750000,2316.350098,2280.100098,2297.250000,2198.547852,3027045
2019-12-02,2316.000000,2316.000000,2263.899902,2306.600098,2207.496338,4044191
2019-12-03,2310.949951,2325.000000,2287.050049,2319.699951,2220.033203,2402354
2019-12-04,2311.199951,2328.699951,2286.399902,2322.399902,2222.617432,3205622
2019-12-05,2309.199951,2333.550049,2300.000000,2327.550049,2227.546143,2623207
2019-12-06,2326.500000,2335.000000,2246.449951,2264.649902,2167.348633,3440155
2019-12-09,2263.100098,2315.449951,2260.050049,2311.399902,2212.089844,3361967
2019-12-10,2318.500000,2332.899902,2288.149902,2295.149902,2196.538086,2693998
2019-12-11,2302.000000,2328.250000,2292.699951,2321.649902,2221.899658,2582138
2019-12-12,2320.800049,2327.000000,2303.000000,2318.449951,2218.836914,2503363
2019-12-13,2330.699951,2365.949951,2318.100098,2354.500000,2253.338379,2557242
2019-12-16,2356.000000,2384.000000,2343.000000,2375.250000,2273.196533,3510250
2019-12-17,2365.000000,2436.550049,2359.399902,2430.100098,2325.690186,7277994
2019-12-18,2427.000000,2459.300049,2415.800049,2445.149902,2340.093262,5100244
2019-12-19,2432.100098,2438.500000,2405.649902,2411.899902,2308.271973,4116736
2019-12-20,2415.000000,2425.000000,2378.149902,2404.100098,2300.807129,5053198
2019-12-23,2404.000000,2433.800049,2390.000000,2422.649902,2318.559814,1976677
2019-12-24,2420.600098,2444.949951,2402.949951,2412.750000,2309.085449,2813782
2019-12-26,2412.750000,2433.350098,2404.300049,2414.100098,2310.377441,1480323
2019-12-27,2427.000000,2449.550049,2418.550049,2444.149902,2339.136230,2080901
2019-12-30,2449.000000,2450.000000,2421.500000,2438.250000,2333.489746,1920751
2019-12-31,2433.000000,2435.000000,2406.550049,2412.550049,2308.894043,2260375
2020-01-01,2418.000000,2438.500000,2409.000000,2433.949951,2329.374512,945874
2020-01-02,2430.000000,2472.750000,2422.000000,2466.399902,2360.430176,1701396
2020-01-03,2455.000000,2466.399902,2441.800049,2454.449951,2348.993652,1963923
2020-01-06,2428.000000,2445.000000,2371.399902,2384.100098,2281.666504,2656731
2020-01-07,2401.250000,2428.800049,2380.199951,2415.050049,2311.286865,3771992
2020-01-08,2387.000000,2413.000000,2385.500000,2406.149902,2302.768799,2147334
2020-01-09,2430.000000,2462.699951,2421.149902,2457.399902,2351.816650,3247323
2020-01-10,2465.000000,2477.649902,2440.300049,2457.550049,2351.960693,2082060
2020-01-13,2461.100098,2471.050049,2441.000000,2462.550049,2356.745850,3401754
2020-01-14,2463.649902,2499.899902,2446.600098,2492.300049,2385.217773,2549328
2020-01-15,2483.949951,2495.000000,2453.550049,2488.600098,2381.676758,2279961
2020-01-16,2486.000000,2495.750000,2471.800049,2482.100098,2375.455811,1794295
2020-01-17,2467.750000,2479.000000,2448.250000,2453.949951,2348.515381,2250437
2020-01-20,2474.000000,2486.550049,2440.399902,2454.350098,2348.898193,2274456
2020-01-21,2443.000000,2485.899902,2432.000000,2465.449951,2359.521240,2404025
2020-01-22,2474.000000,2483.350098,2412.199951,2416.600098,2312.770264,3356004
2020-01-23,2422.000000,2436.399902,2404.350098,2428.399902,2324.062988,1812646
2020-01-24,2423.000000,2458.600098,2411.399902,2450.750000,2345.452881,2178412
2020-01-27,2433.000000,2445.000000,2388.500000,2395.800049,2292.863770,2543177
2020-01-28,2413.000000,2471.699951,2410.000000,2431.600098,2327.125732,6698252
2020-01-29,2446.000000,2447.500000,2400.000000,2404.250000,2300.950684,2692713
2020-01-30,2413.000000,2428.699951,2386.899902,2415.000000,2311.238770,2807667
2020-01-31,2417.000000,2434.750000,2404.500000,2414.000000,2310.281738,2828509
2020-02-03,2250.000000,2298.050049,2228.199951,2259.750000,2162.659180,5220749
2020-02-04,2265.600098,2351.000000,2265.600098,2345.949951,2245.155762,3288687
2020-02-05,2345.550049,2395.500000,2326.199951,2391.649902,2288.891846,3244383
2020-02-06,2390.000000,2447.800049,2369.649902,2436.449951,2331.767090,3536393
2020-02-07,2428.100098,2452.300049,2398.350098,2405.649902,2302.290283,2193190
2020-02-10,2405.000000,2425.300049,2391.050049,2414.300049,2310.568848,2056525
2020-02-11,2424.449951,2441.750000,2420.199951,2435.149902,2330.522949,1732762
2020-02-12,2449.500000,2487.000000,2427.899902,2437.600098,2332.867920,4173099
2020-02-13,2426.000000,2444.149902,2399.000000,2403.649902,2300.376465,2280271
2020-02-14,2402.000000,2425.850098,2389.399902,2401.750000,2298.558105,2611510
2020-02-17,2401.750000,2406.649902,2345.149902,2350.250000,2249.270752,2398556
2020-02-18,2349.000000,2349.000000,2304.000000,2318.800049,2219.172119,2345063
2020-02-19,2343.000000,2385.000000,2330.050049,2377.250000,2275.110840,2088724
2020-02-20,2364.000000,2377.500000,2349.050049,2369.500000,2267.693848,3351611
2020-02-24,2355.000000,2365.199951,2280.100098,2292.300049,2193.810791,4238039
2020-02-25,2309.000000,2320.750000,2285.000000,2302.600098,2203.668213,3292922
2020-02-26,2278.000000,2309.500000,2253.550049,2281.449951,2183.426514,6163133
2020-02-27,2279.800049,2289.600098,2244.550049,2272.199951,2174.574463,3261885
2020-02-28,2228.550049,2228.550049,2162.300049,2175.750000,2082.268311,7715143
2020-03-02,2215.000000,2248.350098,2153.800049,2179.649902,2086.000732,3957634
2020-03-03,2201.699951,2226.899902,2173.300049,2191.399902,2097.245850,4229070
2020-03-04,2207.000000,2216.600098,2180.199951,2206.050049,2111.266357,4460096
2020-03-05,2206.000000,2232.199951,2183.000000,2195.050049,2100.739014,3916762
2020-03-06,2145.000000,2145.000000,2092.800049,2109.449951,2018.816895,5414446
2020-03-09,2067.300049,2067.300049,1981.199951,2027.900024,1940.770752,5051224
2020-03-11,1970.000000,2073.850098,1970.000000,2036.250000,1948.761841,6997019
2020-03-12,1990.000000,1990.000000,1861.099976,1875.699951,1795.109985,8837482
2020-03-13,1780.050049,2123.699951,1688.150024,2066.800049,1977.999268,14173598
2020-03-16,1964.000000,1979.500000,1825.000000,1841.750000,1762.618652,10672789
2020-03-17,1858.050049,1869.900024,1740.000000,1755.800049,1680.361572,6682573
2020-03-18,1771.000000,1784.699951,1602.400024,1622.550049,1552.836548,9070005
2020-03-19,1502.099976,1703.949951,1490.099976,1617.599976,1548.099365,11253577
2020-03-20,1624.000000,1776.900024,1535.199951,1753.949951,1678.590942,11377216
2020-03-23,1578.599976,1673.250000,1500.000000,1520.699951,1455.362671,9474508
2020-03-24,1554.000000,1649.699951,1473.449951,1505.099976,1440.432983,8899305
2020-03-25,1476.000000,1655.599976,1476.000000,1646.050049,1575.327026,10417406
2020-03-26,1689.500000,1843.449951,1671.199951,1733.250000,1658.780273,12104338
2020-03-27,1785.199951,1849.650024,1710.050049,1754.000000,1678.638794,9048364
2020-03-30,1667.300049,1699.000000,1548.000000,1558.750000,1491.777954,8670676
2020-03-31,1625.000000,1666.550049,1582.000000,1633.099976,1562.933350,10444725
2020-04-01,1645.500000,1693.599976,1575.900024,1583.500000,1515.464478,6752007
2020-04-03,1575.500000,1578.800049,1482.250000,1499.550049,1435.121460,10149368
2020-04-07,1574.699951,1577.500000,1517.599976,1555.150024,1488.332520,12307166
2020-04-08,1543.400024,1692.000000,1535.000000,1558.800049,1491.825684,8974317
2020-04-09,1587.699951,1714.650024,1587.500000,1703.099976,1629.925781,8571846
2020-04-13,1725.000000,1763.750000,1646.550049,1655.199951,1584.083618,7287724
2020-04-15,1708.500000,1710.000000,1584.900024,1596.300049,1527.714600,8512086
2020-04-16,1590.000000,1663.699951,1575.000000,1625.750000,1555.899170,7892724
2020-04-17,1690.000000,1738.000000,1652.400024,1680.599976,1608.392456,8954461
2020-04-20,1709.800049,1738.000000,1673.400024,1727.699951,1653.468750,7372103
2020-04-21,1670.000000,1694.800049,1651.099976,1669.699951,1597.960815,6604432
2020-04-22,1669.699951,1679.000000,1626.150024,1664.150024,1592.649292,5301750
2020-04-23,1674.900024,1687.000000,1651.599976,1663.449951,1591.979370,4419109
2020-04-24,1603.000000,1624.949951,1569.099976,1580.300049,1512.401978,7166405
2020-04-27,1618.099976,1652.150024,1585.349976,1591.449951,1523.072876,5719079
2020-04-28,1615.800049,1725.000000,1612.650024,1715.800049,1642.080200,7691578
2020-04-29,1734.000000,1845.000000,1726.000000,1836.750000,1757.833496,11881498
2020-04-30,1857.000000,1927.000000,1855.500000,1916.000000,1833.678589,8236759
2020-05-04,1856.000000,1856.000000,1708.300049,1724.349976,1650.262817,6039982
2020-05-05,1745.000000,1769.500000,1678.000000,1689.900024,1617.292969,7807170
2020-05-06,1709.000000,1777.550049,1680.000000,1732.150024,1657.727783,8781387
2020-05-07,1730.000000,1745.949951,1697.650024,1703.900024,1630.691406,3349383
2020-05-08,1737.000000,1742.000000,1685.000000,1689.699951,1617.101563,4420826
2020-05-11,1712.500000,1722.000000,1652.099976,1658.449951,1587.194214,4677440
2020-05-12,1630.000000,1682.800049,1587.099976,1674.099976,1602.171753,7018913
2020-05-13,1747.000000,1749.500000,1698.000000,1712.750000,1639.161255,5734243
2020-05-14,1685.000000,1693.000000,1628.099976,1632.400024,1562.263428,5424645
2020-05-15,1649.000000,1657.750000,1609.000000,1633.800049,1563.603271,5609955
2020-05-18,1633.500000,1637.650024,1506.400024,1512.050049,1447.084351,8460057
2020-05-19,1570.000000,1591.750000,1512.000000,1539.849976,1473.689941,9261075
2020-05-20,1550.000000,1640.000000,1545.000000,1627.000000,1557.095581,6847040
2020-05-21,1632.900024,1651.800049,1590.000000,1597.300049,1528.671509,7056039
2020-05-22,1582.000000,1596.699951,1501.500000,1516.150024,1451.008179,12034379
2020-05-26,1516.000000,1568.150024,1486.000000,1502.150024,1437.609619,12752483
2020-05-27,1513.000000,1578.000000,1490.000000,1570.400024,1502.927368,12428419
2020-05-28,1580.000000,1643.800049,1577.000000,1623.699951,1553.937256,10261919
2020-05-29,1615.900024,1676.349976,1590.900024,1658.900024,1587.625000,13809094
2020-06-01,1706.599976,1764.849976,1701.300049,1737.699951,1663.039063,8056618
2020-06-02,1737.699951,1822.349976,1732.150024,1813.550049,1735.630371,8319032
2020-06-03,1835.199951,1859.449951,1823.099976,1835.650024,1756.780884,9490512
2020-06-04,1815.000000,1828.400024,1759.000000,1764.300049,1688.496338,7617442
2020-06-05,1775.000000,1788.949951,1740.599976,1766.599976,1690.697510,6691733
2020-06-08,1801.000000,1818.900024,1748.349976,1760.800049,1685.146606,6209412
2020-06-09,1763.199951,1826.750000,1746.000000,1772.099976,1695.961182,9065349
2020-06-10,1784.000000,1820.000000,1782.000000,1809.300049,1731.562866,4631195
2020-06-11,1805.000000,1826.000000,1781.349976,1787.449951,1710.651611,5383837
2020-06-12,1710.000000,1809.000000,1710.000000,1792.199951,1715.197510,5936556
2020-06-15,1786.949951,1805.250000,1726.000000,1751.650024,1676.389771,5082362
2020-06-16,1785.000000,1834.000000,1768.050049,1821.900024,1743.621460,7453389
2020-06-17,1819.000000,1847.150024,1786.000000,1794.650024,1717.542358,6816669
2020-06-18,1790.000000,1869.000000,1787.300049,1855.949951,1776.208496,5334225
2020-06-19,1854.000000,1867.500000,1814.000000,1835.099976,1756.254395,12198857
2020-06-22,1850.800049,1874.199951,1813.099976,1819.400024,1741.229004,4782897
2020-06-23,1820.000000,1845.000000,1803.050049,1838.099976,1759.125366,5043362
2020-06-24,1825.000000,1869.000000,1788.599976,1797.750000,1720.509155,7029206
2020-06-25,1782.199951,1811.000000,1761.900024,1777.800049,1701.416260,5939558
2020-06-26,1793.849976,1799.900024,1752.400024,1769.349976,1693.329346,5731445
2020-06-29,1755.000000,1775.000000,1726.250000,1741.150024,1666.341064,3948941
2020-06-30,1751.150024,1792.699951,1747.199951,1754.650024,1679.260986,6325231
2020-07-01,1764.000000,1844.800049,1760.400024,1835.150024,1756.302246,6991581
2020-07-02,1852.949951,1899.000000,1842.599976,1889.449951,1808.269043,6480497
2020-07-03,1905.550049,1908.000000,1867.300049,1885.199951,1804.201782,4430242
2020-07-06,1903.250000,1909.250000,1864.550049,1868.699951,1788.410645,5073615
2020-07-07,1880.000000,1892.349976,1857.000000,1886.750000,1805.685181,4157207
2020-07-08,1895.000000,1907.000000,1871.000000,1886.050049,1805.015381,2885741
2020-07-09,1871.300049,1947.900024,1865.000000,1941.849976,1879.343018,6703275
2020-07-10,1915.000000,1931.900024,1876.250000,1886.000000,1845.246216,3853077
2020-07-13,1905.000000,1907.199951,1840.000000,1845.550049,1805.670410,3403602
2020-07-14,1825.000000,1825.300049,1770.500000,1791.599976,1752.886108,5529618
2020-07-15,1809.000000,1821.900024,1782.000000,1789.900024,1751.222778,3994968
2020-07-16,1792.000000,1794.699951,1750.000000,1787.800049,1749.168213,4230092
2020-07-17,1800.000000,1821.949951,1784.050049,1805.849976,1766.828125,4240987
2020-07-20,1844.000000,1844.000000,1801.000000,1806.050049,1767.023804,3915625
2020-07-21,1816.500000,1900.949951,1815.000000,1883.650024,1842.947021,6883945
2020-07-22,1895.500000,1898.949951,1851.500000,1881.050049,1840.403198,5538884
2020-07-23,1881.050049,1910.000000,1871.599976,1875.800049,1835.266602,3647232
2020-07-24,1854.000000,1857.800049,1817.000000,1841.300049,1801.512207,3309135
2020-07-27,1841.300049,1861.949951,1824.000000,1850.750000,1810.757935,3724634
2020-07-28,1859.349976,1907.000000,1844.500000,1897.349976,1856.350952,4346191
2020-07-29,1885.000000,1918.500000,1867.199951,1877.300049,1836.734375,7413828
2020-07-30,1880.000000,1900.699951,1804.000000,1810.650024,1771.524414,7472920
2020-07-31,1805.000000,1811.199951,1759.000000,1781.949951,1743.444458,7745798
2020-08-03,1781.000000,1781.949951,1730.099976,1739.800049,1702.205444,4648922
2020-08-04,1749.000000,1794.449951,1743.400024,1781.099976,1742.612915,4722573
2020-08-05,1784.400024,1811.500000,1766.250000,1776.699951,1738.308105,5576452
2020-08-06,1798.250000,1805.699951,1762.050049,1783.750000,1745.205688,6004606
2020-08-07,1774.949951,1781.800049,1763.000000,1777.699951,1739.286377,5129443
2020-08-10,1794.000000,1811.000000,1789.300049,1798.949951,1760.077271,3030905
2020-08-11,1813.000000,1846.750000,1810.500000,1826.750000,1787.276489,4944312
2020-08-12,1825.750000,1837.699951,1802.000000,1814.199951,1774.997681,3606317
2020-08-13,1818.500000,1823.650024,1799.550049,1804.849976,1765.849731,3769538
2020-08-14,1818.599976,1823.750000,1773.250000,1791.699951,1752.983887,6136756
2020-08-17,1805.000000,1807.849976,1783.849976,1800.550049,1761.642700,4076960
2020-08-18,1801.099976,1825.400024,1795.949951,1820.699951,1781.357300,3413536
